nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.59696, 'zeroshot_top3': 0.80242, 'zeroshot_top5': 0.8645, 'zeroshot_top10': 0.92364}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.9924, 'zeroshot_top3': 0.99724, 'zeroshot_top5': 0.99802, 'zeroshot_top10': 0.99852}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.55204, 'zeroshot_top3': 0.76454, 'zeroshot_top5': 0.8353, 'zeroshot_top10': 0.90382}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.99618, 'zeroshot_top3': 0.99774, 'zeroshot_top5': 0.99812, 'zeroshot_top10': 0.9986}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.55744, 'zeroshot_top3': 0.77068, 'zeroshot_top5': 0.83792, 'zeroshot_top10': 0.9055}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.99818, 'zeroshot_top3': 0.99884, 'zeroshot_top5': 0.99904, 'zeroshot_top10': 0.99922}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.55624, 'zeroshot_top3': 0.7691, 'zeroshot_top5': 0.83704, 'zeroshot_top10': 0.90464}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.99832, 'zeroshot_top3': 0.99896, 'zeroshot_top5': 0.99918, 'zeroshot_top10': 0.99946}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.55046, 'zeroshot_top3': 0.76574, 'zeroshot_top5': 0.8349, 'zeroshot_top10': 0.9024}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.9981, 'zeroshot_top3': 0.999, 'zeroshot_top5': 0.99914, 'zeroshot_top10': 0.99946}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.55462, 'zeroshot_top3': 0.76944, 'zeroshot_top5': 0.83566, 'zeroshot_top10': 0.90302}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.99862, 'zeroshot_top3': 0.99916, 'zeroshot_top5': 0.9994, 'zeroshot_top10': 0.99954}"
nodefence_badCLIP_RN50,"{'zeroshot_top1': 0.55596, 'zeroshot_top3': 0.77002, 'zeroshot_top5': 0.83576, 'zeroshot_top10': 0.90392}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.99818, 'zeroshot_top3': 0.99884, 'zeroshot_top5': 0.99904, 'zeroshot_top10': 0.99922}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.55622, 'zeroshot_top3': 0.76908, 'zeroshot_top5': 0.83702, 'zeroshot_top10': 0.90466}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.80194, 'zeroshot_top3': 0.88834, 'zeroshot_top5': 0.9164, 'zeroshot_top10': 0.946}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.39302, 'zeroshot_top3': 0.60682, 'zeroshot_top5': 0.69694, 'zeroshot_top10': 0.80166}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.66072, 'zeroshot_top3': 0.80158, 'zeroshot_top5': 0.85088, 'zeroshot_top10': 0.9052}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.37728, 'zeroshot_top3': 0.58938, 'zeroshot_top5': 0.67762, 'zeroshot_top10': 0.78342}"
